cluster_id	member_id	source_group	length	cross_group_cluster
spaS30_000000002419	spaS30_000000002419	spaS30	13801	1
spaS30_000000002419	spaS222_000000002600	spaS222	11737	1
spaS30_000000002422	spaS30_000000002422	spaS30	13776	0
spaS30_000000002423	spaS30_000000002423	spaS30	13775	0
spaS30_000000002424	spaS30_000000002424	spaS30	13772	0
spaS30_000000002426	spaS30_000000002426	spaS30	13761	1
spaS30_000000002426	spaS37_000000002304	spaS37	13761	1
spaS30_000000002426	spaS223_000000002063	spaS223	13755	1
spaS30_000000002428	spaS30_000000002428	spaS30	13755	0
spaS30_000000002430	spaS30_000000002430	spaS30	13732	0
spaS30_000000002431	spaS30_000000002431	spaS30	13717	0
spaS30_000000002432	spaS30_000000002432	spaS30	13713	0
spaS30_000000002433	spaS30_000000002433	spaS30	13704	0
spaS30_000000002434	spaS30_000000002434	spaS30	13699	0
spaS30_000000002436	spaS30_000000002436	spaS30	13676	0
spaS30_000000002437	spaS30_000000002437	spaS30	13669	0
spaS30_000000002438	spaS30_000000002438	spaS30	13667	0
spaS30_000000002439	spaS30_000000002439	spaS30	13667	0
spaS30_000000002440	spaS30_000000002440	spaS30	13659	1
spaS30_000000002440	spaS223_000000002075	spaS223	13659	1
spaS30_000000002441	spaS30_000000002441	spaS30	13656	0
spaS30_000000002444	spaS30_000000002444	spaS30	13645	0
spaS30_000000002445	spaS30_000000002445	spaS30	13643	0
spaS30_000000002446	spaS30_000000002446	spaS30	13638	0
spaS30_000000002447	spaS30_000000002447	spaS30	13637	0
spaS30_000000002448	spaS30_000000002448	spaS30	13633	0
spaS30_000000002449	spaS30_000000002449	spaS30	13633	0
spaS30_000000002450	spaS30_000000002450	spaS30	13626	0
spaS30_000000002451	spaS30_000000002451	spaS30	13624	0
spaS30_000000002452	spaS30_000000002452	spaS30	13623	0
spaS30_000000002453	spaS30_000000002453	spaS30	13613	0
spaS30_000000002454	spaS30_000000002454	spaS30	13607	0
spaS30_000000002456	spaS30_000000002456	spaS30	13603	0
spaS30_000000002457	spaS30_000000002457	spaS30	13599	1
spaS30_000000002457	mh_p110_000000005054	mh_p110	13384	1
spaS30_000000002457	spaS37_000000002403	spaS37	13129	1
spaS30_000000002458	spaS30_000000002458	spaS30	13597	0
spaS30_000000002459	spaS30_000000002459	spaS30	13594	0
spaS30_000000002460	spaS30_000000002460	spaS30	13594	0
spaS30_000000002461	spaS30_000000002461	spaS30	13583	0
spaS30_000000002462	spaS30_000000002462	spaS30	13575	0
spaS30_000000002463	spaS30_000000002463	spaS30	13570	0
spaS30_000000002464	spaS30_000000002464	spaS30	13569	0
spaS30_000000002466	spaS30_000000002466	spaS30	13564	0
spaS30_000000002467	spaS30_000000002467	spaS30	13551	1
spaS30_000000002467	spaS37_000000002366	spaS37	13340	1
spaS30_000000002468	spaS30_000000002468	spaS30	13545	0
spaS30_000000002469	spaS30_000000002469	spaS30	13542	0
spaS30_000000002470	spaS30_000000002470	spaS30	13536	0
spaS30_000000002471	spaS30_000000002471	spaS30	13522	0
spaS30_000000002473	spaS30_000000002473	spaS30	13515	0
spaS30_000000002474	spaS30_000000002474	spaS30	13501	0
spaS30_000000002475	spaS30_000000002475	spaS30	13501	0
spaS30_000000002476	spaS30_000000002476	spaS30	13499	0
spaS30_000000002477	spaS30_000000002477	spaS30	13497	0
spaS30_000000002478	spaS30_000000002478	spaS30	13491	0
spaS30_000000002485	spaS30_000000002485	spaS30	13469	0
spaS30_000000002486	spaS30_000000002486	spaS30	13465	0
spaS30_000000002487	spaS30_000000002487	spaS30	13462	0
spaS30_000000002488	spaS30_000000002488	spaS30	13433	0
spaS30_000000002489	spaS30_000000002489	spaS30	13432	1
spaS30_000000002489	mh_p110_000000020641	mh_p110	12600	1
spaS30_000000002491	spaS30_000000002491	spaS30	13420	0
spaS30_000000002492	spaS30_000000002492	spaS30	13418	0
spaS30_000000002493	spaS30_000000002493	spaS30	13399	0
spaS30_000000002494	spaS30_000000002494	spaS30	13382	0
spaS30_000000002495	spaS30_000000002495	spaS30	13378	0
spaS30_000000002497	spaS30_000000002497	spaS30	13345	0
spaS30_000000002499	spaS30_000000002499	spaS30	13330	0
spaS30_000000002501	spaS30_000000002501	spaS30	13316	0
spaS30_000000002502	spaS30_000000002502	spaS30	13309	0
spaS30_000000002504	spaS30_000000002504	spaS30	13304	0
spaS30_000000003405	spaS30_000000003405	spaS30	9516	0
spaS30_000000003406	spaS30_000000003406	spaS30	9515	0
spaS30_000000003407	spaS30_000000003407	spaS30	9511	0
spaS30_000000003408	spaS30_000000003408	spaS30	9510	0
spaS30_000000003409	spaS30_000000003409	spaS30	9509	0
spaS30_000000003410	spaS30_000000003410	spaS30	9505	0
spaS30_000000003411	spaS30_000000003411	spaS30	9503	1
spaS30_000000003411	spaS37_000000003756	spaS37	8034	1
spaS30_000000003412	spaS30_000000003412	spaS30	9502	1
spaS30_000000003412	spaS37_000000003837	spaS37	7848	1
spaS30_000000003412	spaS223_000000003104	spaS223	9435	1
spaS30_000000003413	spaS30_000000003413	spaS30	9499	0
spaS30_000000003414	spaS30_000000003414	spaS30	9494	0
spaS30_000000003416	spaS30_000000003416	spaS30	9481	0
spaS30_000000003417	spaS30_000000003417	spaS30	9478	0
spaS30_000000003418	spaS30_000000003418	spaS30	9478	0
spaS30_000000003420	spaS30_000000003420	spaS30	9476	0
spaS30_000000003421	spaS30_000000003421	spaS30	9475	0
spaS30_000000003422	spaS30_000000003422	spaS30	9474	0
spaS30_000000003423	spaS30_000000003423	spaS30	9469	0
spaS30_000000003424	spaS30_000000003424	spaS30	9467	0
spaS30_000000003425	spaS30_000000003425	spaS30	9460	0
spaS30_000000003427	spaS30_000000003427	spaS30	9452	0
spaS30_000000003430	spaS30_000000003430	spaS30	9447	0
spaS30_000000003431	spaS30_000000003431	spaS30	9446	1
spaS30_000000003431	mh_p110_000000054599	mh_p110	8795	1
spaS30_000000003431	spaS222_000000003433	spaS222	8623	1
spaS30_000000003432	spaS30_000000003432	spaS30	9446	0
spaS30_000000003433	spaS30_000000003433	spaS30	9438	0
spaS30_000000003434	spaS30_000000003434	spaS30	9437	0
spaS30_000000003435	spaS30_000000003435	spaS30	9435	0
spaS30_000000003436	spaS30_000000003436	spaS30	9435	0
spaS30_000000003437	spaS30_000000003437	spaS30	9433	0
spaS30_000000003438	spaS30_000000003438	spaS30	9432	0
spaS30_000000003439	spaS30_000000003439	spaS30	9424	0
spaS30_000000003440	spaS30_000000003440	spaS30	9423	0
spaS30_000000003441	spaS30_000000003441	spaS30	9416	0
spaS30_000000003442	spaS30_000000003442	spaS30	9409	0
spaS30_000000003443	spaS30_000000003443	spaS30	9408	0
spaS30_000000003444	spaS30_000000003444	spaS30	9407	1
spaS30_000000003444	mh_p110_000000094803	mh_p110	7704	1
spaS30_000000003445	spaS30_000000003445	spaS30	9404	0
spaS30_000000003446	spaS30_000000003446	spaS30	9402	0
spaS30_000000003448	spaS30_000000003448	spaS30	9386	0
spaS30_000000003449	spaS30_000000003449	spaS30	9382	0
spaS30_000000003450	spaS30_000000003450	spaS30	9380	0
spaS30_000000003451	spaS30_000000003451	spaS30	9377	0
spaS30_000000003452	spaS30_000000003452	spaS30	9376	0
spaS30_000000003453	spaS30_000000003453	spaS30	9376	0
spaS30_000000003454	spaS30_000000003454	spaS30	9376	0
spaS30_000000003455	spaS30_000000003455	spaS30	9375	0
spaS30_000000003457	spaS30_000000003457	spaS30	9369	0
spaS30_000000003458	spaS30_000000003458	spaS30	9369	0
spaS30_000000003459	spaS30_000000003459	spaS30	9366	0
spaS30_000000003460	spaS30_000000003460	spaS30	9360	0
spaS30_000000003461	spaS30_000000003461	spaS30	9356	0
spaS30_000000003463	spaS30_000000003463	spaS30	9344	0
spaS30_000000003464	spaS30_000000003464	spaS30	9344	0
spaS30_000000003465	spaS30_000000003465	spaS30	9341	0
spaS30_000000003467	spaS30_000000003467	spaS30	9337	0
spaS30_000000003468	spaS30_000000003468	spaS30	9333	0
spaS30_000000003470	spaS30_000000003470	spaS30	9329	0
spaS30_000000003471	spaS30_000000003471	spaS30	9328	0
spaS30_000000003472	spaS30_000000003472	spaS30	9326	1
spaS30_000000003472	spaS223_000000003215	spaS223	9159	1
spaS30_000000003472	mh_p110_000000071357	mh_p110	11132	1
spaS30_000000003473	spaS30_000000003473	spaS30	9325	0
spaS30_000000003474	spaS30_000000003474	spaS30	9325	0
spaS30_000000003475	spaS30_000000003475	spaS30	9324	0
spaS30_000000003476	spaS30_000000003476	spaS30	9321	0
spaS30_000000003477	spaS30_000000003477	spaS30	9321	0
spaS30_000000003478	spaS30_000000003478	spaS30	9321	0
spaS30_000000003479	spaS30_000000003479	spaS30	9318	0
spaS30_000000003480	spaS30_000000003480	spaS30	9317	1
spaS30_000000003480	mh_p110_000000009252	mh_p110	9054	1
spaS30_000000003481	spaS30_000000003481	spaS30	9316	0
spaS30_000000003482	spaS30_000000003482	spaS30	9310	0
spaS30_000000003483	spaS30_000000003483	spaS30	9306	0
spaS30_000000003484	spaS30_000000003484	spaS30	9304	0
spaS30_000000003485	spaS30_000000003485	spaS30	9301	0
spaS30_000000003486	spaS30_000000003486	spaS30	9294	0
spaS30_000000003487	spaS30_000000003487	spaS30	9290	0
spaS30_000000003489	spaS30_000000003489	spaS30	9287	0
spaS30_000000003491	spaS30_000000003491	spaS30	9277	0
spaS30_000000003492	spaS30_000000003492	spaS30	9268	0
spaS30_000000003493	spaS30_000000003493	spaS30	9267	0
spaS30_000000003495	spaS30_000000003495	spaS30	9265	0
spaS30_000000003496	spaS30_000000003496	spaS30	9257	0
spaS30_000000003499	spaS30_000000003499	spaS30	9253	0
spaS30_000000003500	spaS30_000000003500	spaS30	9248	0
spaS30_000000003502	spaS30_000000003502	spaS30	9244	0
spaS30_000000003504	spaS30_000000003504	spaS30	9243	0
spaS30_000000004705	spaS30_000000004705	spaS30	6699	0
spaS30_000000004706	spaS30_000000004706	spaS30	6698	0
spaS30_000000004707	spaS30_000000004707	spaS30	6698	0
spaS30_000000004711	spaS30_000000004711	spaS30	6687	1
spaS30_000000004711	mh_p110_000000059633	mh_p110	6682	1
spaS30_000000004712	spaS30_000000004712	spaS30	6686	0
spaS30_000000004713	spaS30_000000004713	spaS30	6683	0
spaS30_000000004714	spaS30_000000004714	spaS30	6683	0
spaS30_000000004715	spaS30_000000004715	spaS30	6683	0
spaS30_000000004718	spaS30_000000004718	spaS30	6677	0
spaS30_000000004719	spaS30_000000004719	spaS30	6676	0
spaS30_000000004720	spaS30_000000004720	spaS30	6673	0
spaS30_000000004721	spaS30_000000004721	spaS30	6672	0
spaS30_000000004722	spaS30_000000004722	spaS30	6672	0
spaS30_000000004723	spaS30_000000004723	spaS30	6672	0
spaS30_000000004724	spaS30_000000004724	spaS30	6670	0
spaS30_000000004725	spaS30_000000004725	spaS30	6669	0
spaS30_000000004726	spaS30_000000004726	spaS30	6667	0
spaS30_000000004727	spaS30_000000004727	spaS30	6667	0
spaS30_000000004728	spaS30_000000004728	spaS30	6665	0
spaS30_000000004729	spaS30_000000004729	spaS30	6665	0
spaS30_000000004730	spaS30_000000004730	spaS30	6661	0
spaS30_000000004731	spaS30_000000004731	spaS30	6661	0
spaS30_000000004732	spaS30_000000004732	spaS30	6660	0
spaS30_000000004734	spaS30_000000004734	spaS30	6650	0
spaS30_000000004736	spaS30_000000004736	spaS30	6646	0
spaS30_000000004737	spaS30_000000004737	spaS30	6646	0
spaS30_000000004738	spaS30_000000004738	spaS30	6645	0
spaS30_000000004740	spaS30_000000004740	spaS30	6643	0
spaS30_000000004741	spaS30_000000004741	spaS30	6643	0
spaS30_000000004742	spaS30_000000004742	spaS30	6642	1
spaS30_000000004742	mh_p110_000000035600	mh_p110	6460	1
spaS30_000000004743	spaS30_000000004743	spaS30	6640	0
spaS30_000000004744	spaS30_000000004744	spaS30	6640	0
spaS30_000000004745	spaS30_000000004745	spaS30	6640	0
spaS30_000000004747	spaS30_000000004747	spaS30	6638	0
spaS30_000000004748	spaS30_000000004748	spaS30	6637	0
spaS30_000000004749	spaS30_000000004749	spaS30	6635	0
spaS30_000000004750	spaS30_000000004750	spaS30	6634	0
spaS30_000000004751	spaS30_000000004751	spaS30	6632	1
spaS30_000000004751	mh_p110_000000030871	mh_p110	5590	1
spaS30_000000004752	spaS30_000000004752	spaS30	6631	0
spaS30_000000004753	spaS30_000000004753	spaS30	6630	0
spaS30_000000004754	spaS30_000000004754	spaS30	6627	1
spaS30_000000004754	mh_p110_000000061544	mh_p110	6479	1
spaS30_000000004756	spaS30_000000004756	spaS30	6626	0
spaS30_000000004758	spaS30_000000004758	spaS30	6624	0
spaS30_000000004759	spaS30_000000004759	spaS30	6621	0
spaS30_000000004760	spaS30_000000004760	spaS30	6620	0
spaS30_000000004761	spaS30_000000004761	spaS30	6620	1
spaS30_000000004761	mh_p110_000000042816	mh_p110	6434	1
spaS30_000000004762	spaS30_000000004762	spaS30	6619	1
spaS30_000000004762	spaS222_000000004378	spaS222	6482	1
spaS30_000000004762	spaS223_000000005158	spaS223	5841	1
spaS30_000000004763	spaS30_000000004763	spaS30	6619	0
spaS30_000000004764	spaS30_000000004764	spaS30	6618	1
spaS30_000000004764	mh_p110_000000027563	mh_p110	6558	1
spaS30_000000004764	spaS222_000000004318	spaS222	6584	1
spaS30_000000004764	spaS223_000000004540	spaS223	6604	1
spaS30_000000004766	spaS30_000000004766	spaS30	6615	0
spaS30_000000004767	spaS30_000000004767	spaS30	6615	0
spaS30_000000004768	spaS30_000000004768	spaS30	6614	0
spaS30_000000004769	spaS30_000000004769	spaS30	6613	0
spaS30_000000004770	spaS30_000000004770	spaS30	6606	0
spaS30_000000004771	spaS30_000000004771	spaS30	6604	0
spaS30_000000004773	spaS30_000000004773	spaS30	6603	0
spaS30_000000004774	spaS30_000000004774	spaS30	6602	1
spaS30_000000004774	mh_p110_000000036023	mh_p110	6584	1
spaS30_000000004775	spaS30_000000004775	spaS30	6601	0
spaS30_000000004776	spaS30_000000004776	spaS30	6601	0
spaS30_000000004777	spaS30_000000004777	spaS30	6599	0
spaS30_000000004778	spaS30_000000004778	spaS30	6598	0
spaS30_000000004779	spaS30_000000004779	spaS30	6597	0
spaS30_000000004780	spaS30_000000004780	spaS30	6597	0
spaS30_000000004781	spaS30_000000004781	spaS30	6595	0
spaS30_000000004783	spaS30_000000004783	spaS30	6589	0
spaS30_000000004786	spaS30_000000004786	spaS30	6579	0
spaS30_000000004787	spaS30_000000004787	spaS30	6576	1
spaS30_000000004787	spaS37_000000004517	spaS37	6576	1
spaS30_000000004787	spaS223_000000004554	spaS223	6576	1
spaS30_000000004787	spaS222_000000004326	spaS222	6576	1
spaS30_000000004788	spaS30_000000004788	spaS30	6575	0
spaS30_000000004789	spaS30_000000004789	spaS30	6574	0
spaS30_000000004790	spaS30_000000004790	spaS30	6572	0
spaS30_000000004791	spaS30_000000004791	spaS30	6571	1
spaS30_000000004791	mh_p110_000000007337	mh_p110	5983	1
spaS30_000000004793	spaS30_000000004793	spaS30	6570	0
spaS30_000000004794	spaS30_000000004794	spaS30	6568	0
spaS30_000000004796	spaS30_000000004796	spaS30	6566	0
spaS30_000000004797	spaS30_000000004797	spaS30	6565	0
spaS30_000000004798	spaS30_000000004798	spaS30	6564	0
spaS30_000000004799	spaS30_000000004799	spaS30	6562	0
spaS30_000000004800	spaS30_000000004800	spaS30	6561	1
spaS30_000000004800	spaS37_000000004531	spaS37	6561	1
spaS30_000000004801	spaS30_000000004801	spaS30	6558	0
spaS30_000000004802	spaS30_000000004802	spaS30	6557	1
spaS30_000000004802	spaS37_000000004533	spaS37	6557	1
spaS30_000000004803	spaS30_000000004803	spaS30	6557	0
spaS30_000000004804	spaS30_000000004804	spaS30	6553	0
spaS30_000000005505	spaS30_000000005505	spaS30	5585	1
spaS30_000000005505	spaS37_000000005650	spaS37	5182	1
spaS30_000000005505	mh_p110_000000049817	mh_p110	5546	1
spaS30_000000005506	spaS30_000000005506	spaS30	5583	0
spaS30_000000005507	spaS30_000000005507	spaS30	5581	0
spaS30_000000005508	spaS30_000000005508	spaS30	5581	0
spaS30_000000005509	spaS30_000000005509	spaS30	5578	0
spaS30_000000005510	spaS30_000000005510	spaS30	5578	0
spaS30_000000005511	spaS30_000000005511	spaS30	5577	1
spaS30_000000005511	spaS222_000000005502	spaS222	5032	1
spaS30_000000005512	spaS30_000000005512	spaS30	5577	0
spaS30_000000005513	spaS30_000000005513	spaS30	5575	0
spaS30_000000005514	spaS30_000000005514	spaS30	5574	0
spaS30_000000005516	spaS30_000000005516	spaS30	5572	0
spaS30_000000005517	spaS30_000000005517	spaS30	5571	0
spaS30_000000005518	spaS30_000000005518	spaS30	5571	0
spaS30_000000005520	spaS30_000000005520	spaS30	5570	0
spaS30_000000005521	spaS30_000000005521	spaS30	5570	0
spaS30_000000005522	spaS30_000000005522	spaS30	5569	0
spaS30_000000005523	spaS30_000000005523	spaS30	5568	0
spaS30_000000005524	spaS30_000000005524	spaS30	5568	1
spaS30_000000005524	spaS37_000000006226	spaS37	4677	1
spaS30_000000005525	spaS30_000000005525	spaS30	5568	0
spaS30_000000005526	spaS30_000000005526	spaS30	5565	0
spaS30_000000005527	spaS30_000000005527	spaS30	5564	0
spaS30_000000005528	spaS30_000000005528	spaS30	5561	0
spaS30_000000005530	spaS30_000000005530	spaS30	5560	0
spaS30_000000005531	spaS30_000000005531	spaS30	5559	0
spaS30_000000005532	spaS30_000000005532	spaS30	5559	0
spaS30_000000005533	spaS30_000000005533	spaS30	5558	0
spaS30_000000005536	spaS30_000000005536	spaS30	5556	0
spaS30_000000005537	spaS30_000000005537	spaS30	5555	0
spaS30_000000005538	spaS30_000000005538	spaS30	5554	0
spaS30_000000005539	spaS30_000000005539	spaS30	5553	0
spaS30_000000005541	spaS30_000000005541	spaS30	5553	0
spaS30_000000005542	spaS30_000000005542	spaS30	5552	1
spaS30_000000005542	spaS37_000000006185	spaS37	4702	1
spaS30_000000005543	spaS30_000000005543	spaS30	5552	0
spaS30_000000005545	spaS30_000000005545	spaS30	5551	0
spaS30_000000005547	spaS30_000000005547	spaS30	5548	0
spaS30_000000005548	spaS30_000000005548	spaS30	5548	0
spaS30_000000005549	spaS30_000000005549	spaS30	5545	0
spaS30_000000005550	spaS30_000000005550	spaS30	5545	0
spaS30_000000005551	spaS30_000000005551	spaS30	5545	0
spaS30_000000005553	spaS30_000000005553	spaS30	5543	0
spaS30_000000005554	spaS30_000000005554	spaS30	5543	0
spaS30_000000005555	spaS30_000000005555	spaS30	5542	0
spaS30_000000005556	spaS30_000000005556	spaS30	5541	0
spaS30_000000005557	spaS30_000000005557	spaS30	5540	0
spaS30_000000005558	spaS30_000000005558	spaS30	5540	0
spaS30_000000005559	spaS30_000000005559	spaS30	5540	1
spaS30_000000005559	mh_p110_000000001239	mh_p110	5483	1
spaS30_000000005560	spaS30_000000005560	spaS30	5537	0
spaS30_000000005561	spaS30_000000005561	spaS30	5537	0
spaS30_000000005562	spaS30_000000005562	spaS30	5536	0
spaS30_000000005563	spaS30_000000005563	spaS30	5535	0
spaS30_000000005565	spaS30_000000005565	spaS30	5533	0
spaS30_000000005566	spaS30_000000005566	spaS30	5533	0
spaS30_000000005567	spaS30_000000005567	spaS30	5531	0
spaS30_000000005568	spaS30_000000005568	spaS30	5531	0
spaS30_000000005569	spaS30_000000005569	spaS30	5531	0
spaS30_000000005571	spaS30_000000005571	spaS30	5526	0
spaS30_000000005572	spaS30_000000005572	spaS30	5526	0
spaS30_000000005573	spaS30_000000005573	spaS30	5526	0
spaS30_000000005574	spaS30_000000005574	spaS30	5525	0
spaS30_000000005575	spaS30_000000005575	spaS30	5524	0
spaS30_000000005576	spaS30_000000005576	spaS30	5524	0
spaS30_000000005578	spaS30_000000005578	spaS30	5523	0
spaS30_000000005579	spaS30_000000005579	spaS30	5523	0
spaS30_000000005580	spaS30_000000005580	spaS30	5521	0
spaS30_000000005581	spaS30_000000005581	spaS30	5519	0
spaS30_000000005582	spaS30_000000005582	spaS30	5518	0
spaS30_000000005584	spaS30_000000005584	spaS30	5517	0
spaS30_000000005585	spaS30_000000005585	spaS30	5515	1
spaS30_000000005585	mh_p110_000000082344	mh_p110	4988	1
spaS30_000000005585	spaS222_000000006154	spaS222	4440	1
spaS30_000000005585	spaS223_000000005459	spaS223	5515	1
spaS30_000000005585	spaS37_000000005325	spaS37	5515	1
spaS30_000000005586	spaS30_000000005586	spaS30	5515	1
spaS30_000000005586	mh_p110_000000082003	mh_p110	4988	1
spaS30_000000005586	spaS37_000000005326	spaS37	5515	1
spaS30_000000005587	spaS30_000000005587	spaS30	5514	0
spaS30_000000005588	spaS30_000000005588	spaS30	5513	0
spaS30_000000005589	spaS30_000000005589	spaS30	5513	0
spaS30_000000005590	spaS30_000000005590	spaS30	5512	0
spaS30_000000005592	spaS30_000000005592	spaS30	5510	0
spaS30_000000005593	spaS30_000000005593	spaS30	5509	0
spaS30_000000005594	spaS30_000000005594	spaS30	5509	0
spaS30_000000005595	spaS30_000000005595	spaS30	5508	0
spaS30_000000005596	spaS30_000000005596	spaS30	5506	0
spaS30_000000005597	spaS30_000000005597	spaS30	5506	0
spaS30_000000005598	spaS30_000000005598	spaS30	5504	0
spaS30_000000005599	spaS30_000000005599	spaS30	5502	0
spaS30_000000005600	spaS30_000000005600	spaS30	5501	0
spaS30_000000005601	spaS30_000000005601	spaS30	5500	0
spaS30_000000005603	spaS30_000000005603	spaS30	5499	0
