cluster_id	source_group	member_id	call	participant
mh_p813___543497	spaS42	spaS42___105575	vanY gene in vanM cluster	p813
mh_p813___543497	spaS79	spaS79___173919	vanY gene in vanM cluster	p813
mh_p813___543497	spaS113	spaS113___130633	vanY gene in vanM cluster	p813
mh_p813___543497	spaS174	spaS174___4234	vanY gene in vanM cluster	p813
mh_p813___543497	spaS227	spaS227___63304	vanY gene in vanB cluster	p813
spaS48___37085	spaS48	spaS48___37085	vanY gene in vanG cluster	p813
spaS48___37085	spaS61	spaS61___76188	vanY gene in vanM cluster	p813
spaS48___37085	spaS75	spaS75___14576	vanY gene in vanM cluster	p813
spaS48___37085	spaS71	spaS71___86947	vanY gene in vanM cluster	p813
spaS48___37085	spaS73	spaS73___166304	vanY gene in vanM cluster	p813
spaS48___37085	spaS224	spaS224___10525	vanY gene in vanM cluster	p813
spaS48___37085	spaS227	spaS227___23580	vanY gene in vanM cluster	p813
spaS194___55701	spaS194	spaS194___55701	vanW gene in vanB cluster	p813
spaS194___55701	mh_p813	mh_p813___29359	vanW gene in vanB cluster	p813
spaS194___55701	mh_p813	mh_p813___545479	vanW gene in vanG cluster	p813
spaS194___55701	mh_p813	mh_p813___544701	vanW gene in vanG cluster	p813
mh_p813___188808	mh_p813	mh_p813___188808	oqxB	p813
mh_p813___188808	mh_p813	mh_p813___201041	oqxB	p813
mh_p813___188808	spaS9	spaS9___22225	oqxB	p813
mh_p813___188808	spaS48	spaS48___55724	oqxB	p813
mh_p813___188808	spaS57	spaS57___39149	oqxB	p813
mh_p813___188808	spaS61	spaS61___126177	adeF	p813
mh_p813___188808	spaS63	spaS63___16444	oqxB	p813
mh_p813___188808	spaS71	spaS71___14221	oqxB	p813
mh_p813___188808	spaS75	spaS75___2866	oqxB	p813
mh_p813___188808	spaS153	spaS153___12957	oqxB	p813
mh_p813___188808	spaS227	spaS227___51660	adeF	p813
mh_p813___188808	spaS235	spaS235___42418	oqxB	p813
mh_p813___188808	spaS248	spaS248___30866	oqxB	p813
mh_p813___188808	spaS249	spaS249___2751	oqxB	p813
mh_p813___188808	spaS249	spaS249___39105	oqxB	p813
mh_p813___196632	mh_p813	mh_p813___196632	vanY gene in vanF cluster	p813
mh_p813___196632	spaS75	spaS75___91355	vanY gene in vanB cluster	p813
mh_p813___196632	spaS134	spaS134___114985	vanY gene in vanF cluster	p813
mh_p813___106363	mh_p813	mh_p813___106363	vanY gene in vanG cluster	p813
mh_p813___106363	spaS4	spaS4___62314	vanY gene in vanG cluster	p813
mh_p813___106363	spaS42	spaS42___111378	vanY gene in vanM cluster	p813
mh_p813___106363	spaS54	spaS54___57075	vanY gene in vanG cluster	p813
mh_p813___106363	spaS57	spaS57___68116	vanY gene in vanG cluster	p813
mh_p813___106363	spaS59	spaS59___136367	vanY gene in vanG cluster	p813
mh_p813___106363	spaS61	spaS61___148040	vanY gene in vanG cluster	p813
mh_p813___106363	spaS88	spaS88___133132	vanY gene in vanG cluster	p813
mh_p813___106363	spaS134	spaS134___71004	vanY gene in vanG cluster	p813
mh_p813___106363	spaS188	spaS188___172239	vanY gene in vanG cluster	p813
mh_p813___106363	spaS169	spaS169___125328	vanY gene in vanG cluster	p813
mh_p813___290530	mh_p813	mh_p813___290530	SHV-11	p813
mh_p813___290530	spaS9	spaS9___65820	SHV-11	p813
mh_p813___290530	spaS227	spaS227___50562	SHV-11	p813
mh_p813___290530	spaS235	spaS235___51008	LEN-14	p813
mh_p813___290530	spaS248	spaS248___3847	SHV-11	p813
mh_p813___290530	spaS249	spaS249___3822	SHV-11	p813
mh_p813___199559	mh_p813	mh_p813___199559	vanY gene in vanM cluster	p813
mh_p813___199559	spaS134	spaS134___27747	vanY gene in vanM cluster	p813
mh_p813___199559	spaS153	spaS153___40421	vanY gene in vanM cluster	p813
mh_p813___199559	spaS169	spaS169___100476	vanY gene in vanM cluster	p813
mh_p813___199559	spaS188	spaS188___150963	vanY gene in vanB cluster	p813
mh_p813___170333	mh_p813	mh_p813___170333	vanW gene in vanG cluster	p813
mh_p813___170333	spaS4	spaS4___33448	vanW gene in vanG cluster	p813
mh_p813___170333	spaS54	spaS54___37513	vanW gene in vanG cluster	p813
mh_p813___170333	spaS57	spaS57___25474	vanW gene in vanG cluster	p813
mh_p813___170333	spaS59	spaS59___54028	vanW gene in vanG cluster	p813
mh_p813___170333	spaS61	spaS61___30980	vanW gene in vanG cluster	p813
mh_p813___170333	spaS63	spaS63___41397	vanW gene in vanG cluster	p813
mh_p813___170333	spaS68	spaS68___64997	vanW gene in vanG cluster	p813
mh_p813___170333	spaS69	spaS69___38939	vanW gene in vanG cluster	p813
mh_p813___170333	spaS71	spaS71___40743	vanW gene in vanG cluster	p813
mh_p813___170333	spaS72	spaS72___35484	vanW gene in vanG cluster	p813
mh_p813___170333	spaS73	spaS73___96478	vanW gene in vanG cluster	p813
mh_p813___170333	spaS75	spaS75___26109	vanW gene in vanG cluster	p813
mh_p813___170333	spaS79	spaS79___51439	vanW gene in vanG cluster	p813
mh_p813___170333	spaS88	spaS88___87186	vanW gene in vanG cluster	p813
mh_p813___170333	spaS89	spaS89___103565	vanW gene in vanG cluster	p813
mh_p813___170333	spaS113	spaS113___155369	vanW gene in vanG cluster	p813
mh_p813___170333	spaS153	spaS153___134482	vanW gene in vanG cluster	p813
mh_p813___170333	spaS174	spaS174___119234	vanW gene in vanG cluster	p813
mh_p813___170333	spaS194	spaS194___242906	vanW gene in vanB cluster	p813
mh_p813___170333	spaS248	spaS248___8509	vanW gene in vanG cluster	p813
mh_p813___170333	spaS249	spaS249___61234	vanW gene in vanG cluster	p813
mh_p813___517526	mh_p813	mh_p813___517526	FosA2	p813
mh_p813___517526	spaS11	spaS11___59463	FosA2	p813
mh_p813___517526	spaS48	spaS48___64765	FosA2	p813
mh_p813___517526	spaS57	spaS57___45878	FosA2	p813
mh_p813___517526	spaS59	spaS59___116905	FosA8	p813
mh_p813___517526	spaS61	spaS61___131797	FosA2	p813
mh_p813___517526	spaS63	spaS63___56074	FosA2	p813
mh_p813___517526	spaS69	spaS69___168698	FosA2	p813
mh_p813___517526	spaS71	spaS71___56918	FosA2	p813
mh_p813___517526	spaS75	spaS75___42330	FosA2	p813
mh_p813___517526	spaS153	spaS153___56949	FosA2	p813
mh_p813___517526	spaS169	spaS169___194507	FosA2	p813
mh_p813___517526	spaS188	spaS188___197990	FosA2	p813
mh_p813___517526	spaS249	spaS249___44264	FosA2	p813
spaS63___1798	spaS63	spaS63___1798	vanY gene in vanG cluster	p813
spaS63___1798	spaS69	spaS69___66219	vanY gene in vanG cluster	p813
spaS63___1798	spaS71	spaS71___87459	vanY gene in vanM cluster	p813
spaS63___1798	mh_p813	mh_p813___72221	vanY gene in vanM cluster	p813
spaS68___58801	spaS68	spaS68___58801	vanY gene in vanB cluster	p813
spaS68___58801	mh_p813	mh_p813___588709	vanY gene in vanA cluster	p813
spaS68___58801	spaS69	spaS69___126429	vanY gene in vanB cluster	p813
spaS68___58801	spaS71	spaS71___130507	vanY gene in vanB cluster	p813
spaS68___58801	spaS73	spaS73___136667	vanY gene in vanB cluster	p813
spaS68___58801	spaS79	spaS79___60871	vanY gene in vanB cluster	p813
spaS68___58801	spaS89	spaS89___12746	vanY gene in vanB cluster	p813
spaS68___58801	spaS113	spaS113___192295	vanY gene in vanG cluster	p813
spaS68___58801	spaS134	spaS134___118784	vanY gene in vanB cluster	p813
spaS68___58801	spaS169	spaS169___146490	vanY gene in vanB cluster	p813
spaS68___58801	spaS174	spaS174___123224	vanY gene in vanA cluster	p813
mh_p813___192748	spaS42	spaS42___96636	vanH gene in vanO cluster	p813
mh_p813___192748	spaS57	spaS57___64287	vanH gene in vanO cluster	p813
mh_p813___192748	spaS59	spaS59___85431	vanH gene in vanO cluster	p813
mh_p813___192748	spaS61	spaS61___149255	vanH gene in vanO cluster	p813
mh_p813___192748	spaS69	spaS69___161475	vanH gene in vanF cluster	p813
mh_p813___192748	spaS79	spaS79___43966	vanH gene in vanO cluster	p813
mh_p813___192748	spaS89	spaS89___103530	vanH gene in vanO cluster	p813
mh_p813___192748	spaS113	spaS113___73793	vanH gene in vanO cluster	p813
mh_p813___192748	spaS153	spaS153___43036	vanH gene in vanO cluster	p813
mh_p813___192748	spaS169	spaS169___132175	vanH gene in vanO cluster	p813
mh_p813___192748	spaS188	spaS188___61127	vanH gene in vanO cluster	p813
mh_p813___192748	spaS194	spaS194___208276	vanH gene in vanO cluster	p813
mh_p813___192748	spaS249	spaS249___79420	vanH gene in vanO cluster	p813
spaS249___56596	spaS249	spaS249___56596	EC-14	p813
spaS249___56596	mh_p813	mh_p813___496820	CMY-136	p813
spaS249___56596	spaS224	spaS224___36490	EC-15	p813
mh_p813___499789	mh_p813	mh_p813___499789	vanY gene in vanB cluster	p813
mh_p813___499789	spaS42	spaS42___85441	vanY gene in vanB cluster	p813
mh_p813___499789	spaS73	spaS73___135826	vanY gene in vanB cluster	p813
mh_p813___499789	spaS79	spaS79___156938	vanY gene in vanG cluster	p813
mh_p813___499789	spaS194	spaS194___129075	vanY gene in vanB cluster	p813
mh_p813___327623	mh_p813	mh_p813___327623	vanY gene in vanA cluster	p813
mh_p813___327623	spaS59	spaS59___119747	vanY gene in vanA cluster	p813
mh_p813___327623	spaS72	spaS72___96470	vanY gene in vanA cluster	p813
mh_p813___327623	spaS174	spaS174___164470	vanY gene in vanB cluster	p813
mh_p813___34340	mh_p813	mh_p813___34340	vanY gene in vanB cluster	p813
mh_p813___34340	spaS153	spaS153___158117	vanY gene in vanG cluster	p813
mh_p813___34340	spaS169	spaS169___225820	vanY gene in vanG cluster	p813
mh_p813___34340	spaS174	spaS174___20215	vanY gene in vanB cluster	p813
mh_p813___34340	spaS188	spaS188___44583	vanY gene in vanB cluster	p813
mh_p860___237571	mh_p860	mh_p860___237571	vanY gene in vanG cluster	p860
mh_p860___237571	spaS163	spaS163___41465	vanY gene in vanG cluster	p860
mh_p860___237571	spaS170	spaS170___63683	vanY gene in vanG cluster	p860
mh_p860___237571	spaS195	spaS195___61926	vanY gene in vanG cluster	p860
mh_p860___237571	spaS195	spaS195___77034	vanY gene in vanM cluster	p860
mh_p860___237571	spaS199	spaS199___118538	vanY gene in vanG cluster	p860
mh_p860___237571	spaS201	spaS201___98034	vanY gene in vanG cluster	p860
mh_p860___237571	spaS206	spaS206___154777	vanY gene in vanG cluster	p860
mh_p860___237571	spaS220	spaS220___98191	vanY gene in vanG cluster	p860
mh_p860___128372	mh_p860	mh_p860___128372	nimA	p860
mh_p860___128372	spaS199	spaS199___127421	nimG	p860
mh_p860___128372	spaS201	spaS201___132958	nimA	p860
mh_p860___128372	spaS206	spaS206___104635	nimA	p860
mh_p860___263458	mh_p860	mh_p860___263458	tet(W/32/O)	p860
mh_p860___263458	spaS166	spaS166___59731	tet(W/32/O)	p860
mh_p860___263458	spaS199	spaS199___156180	tet(W/N/W)	p860
spaS206___151182	spaS206	spaS206___151182	vanW gene in vanG cluster	p860
spaS206___151182	mh_p860	mh_p860___296095	vanW gene in vanB cluster	p860
spaS206___151182	spaS201	spaS201___88208	vanW gene in vanB cluster	p860
mh_p860___283903	mh_p860	mh_p860___283903	vanY gene in vanB cluster	p860
mh_p860___283903	spaS201	spaS201___158373	vanY gene in vanG cluster	p860
mh_p860___283903	spaS206	spaS206___130890	vanY gene in vanB cluster	p860
mh_p860___50224	mh_p860	mh_p860___50224	EC-14	p860
mh_p860___50224	spaS175	spaS175___51563	EC-13	p860
mh_p860___50224	spaS201	spaS201___76662	EC-14	p860
mh_p860___50224	spaS206	spaS206___74918	EC-14	p860
mh_p860___285499	mh_p860	mh_p860___285499	vanY gene in vanA cluster	p860
mh_p860___285499	spaS163	spaS163___86382	vanY gene in vanB cluster	p860
mh_p860___285499	spaS166	spaS166___84394	vanY gene in vanA cluster	p860
mh_p860___310984	mh_p860	mh_p860___310984	vanW gene in vanI cluster	p860
mh_p860___310984	spaS166	spaS166___32236	vanW gene in vanI cluster	p860
mh_p860___310984	spaS175	spaS175___65939	vanW gene in vanI cluster	p860
mh_p860___310984	spaS195	spaS195___53674	vanW gene in vanI cluster	p860
mh_p860___310984	spaS199	spaS199___95498	vanW gene in vanI cluster	p860
mh_p860___310984	spaS206	spaS206___161914	vanW gene in vanI cluster	p860
mh_p860___310984	spaS206	spaS206___167231	vanW gene in vanG cluster	p860
spaS199___85570	spaS199	spaS199___85570	vanY gene in vanA cluster	p860
spaS199___85570	mh_p860	mh_p860___27417	vanY gene in vanB cluster	p860
spaS170___34899	spaS170	spaS170___34899	vanY gene in vanB cluster	p860
spaS170___34899	mh_p860	mh_p860___260564	vanY gene in vanB cluster	p860
spaS170___34899	spaS163	spaS163___92003	vanY gene in vanB cluster	p860
spaS170___34899	spaS166	spaS166___83596	vanY gene in vanB cluster	p860
spaS170___34899	spaS175	spaS175___95887	vanY gene in vanG cluster	p860
mh_p860___16697	mh_p860	mh_p860___16697	vanH gene in vanO cluster	p860
mh_p860___16697	spaS163	spaS163___7141	vanH gene in vanO cluster	p860
mh_p860___16697	spaS170	spaS170___50835	vanH gene in vanO cluster	p860
mh_p860___16697	spaS199	spaS199___18004	vanH gene in vanB cluster	p860
mh_p860___16697	spaS201	spaS201___14896	vanH gene in vanB cluster	p860
mh_p860___16697	spaS206	spaS206___19695	vanH gene in vanB cluster	p860
mh_p860___16697	spaS213	spaS213___13543	vanH gene in vanB cluster	p860
mh_p860___16697	spaS217	spaS217___80100	vanH gene in vanO cluster	p860
mh_p860___16697	spaS220	spaS220___51434	vanH gene in vanO cluster	p860
mh_p860___184827	mh_p860	mh_p860___184827	vanY gene in vanB cluster	p860
mh_p860___184827	spaS166	spaS166___48904	vanY gene in vanB cluster	p860
mh_p860___184827	spaS170	spaS170___93318	vanY gene in vanG cluster	p860
mh_p860___184827	spaS175	spaS175___59708	vanY gene in vanB cluster	p860
mh_p860___184827	spaS195	spaS195___39708	vanY gene in vanB cluster	p860
mh_p860___184827	spaS199	spaS199___100923	vanY gene in vanB cluster	p860
mh_p860___184827	spaS201	spaS201___83516	vanY gene in vanB cluster	p860
mh_p860___184827	spaS206	spaS206___81371	vanY gene in vanG cluster	p860
spaS163___15525	spaS163	spaS163___15525	vanY gene in vanG cluster	p860
spaS163___15525	spaS170	spaS170___50211	vanY gene in vanG cluster	p860
spaS163___15525	spaS220	spaS220___140279	vanY gene in vanG cluster	p860
spaS163___15525	mh_p860	mh_p860___61604	vanY gene in vanM cluster	p860
spaS163___15525	spaS195	spaS195___72700	vanY gene in vanM cluster	p860
mh_p894___53661	mh_p894	mh_p894___53661	vanXY gene in vanG cluster	p894
mh_p894___53661	spaS95	spaS95___16509	vanXY gene in vanG cluster	p894
mh_p894___53661	spaS139	spaS139___144340	vanY gene in vanB cluster	p894
mh_p894___106442	mh_p894	mh_p894___106442	nimA	p894
mh_p894___106442	spaS157	spaS157___11411	nimA	p894
mh_p894___106442	spaS176	spaS176___69956	nimG	p894
mh_p894___106442	spaS197	spaS197___70164	nimA	p894
spaS139___31655	spaS139	spaS139___31655	vanY gene in vanM cluster	p894
spaS139___31655	mh_p894	mh_p894___317643	vanY gene in vanM cluster	p894
spaS139___31655	spaS197	spaS197___21297	vanY gene in vanA cluster	p894
spaS139___31655	mh_p894	mh_p894___181077	vanY gene in vanG cluster	p894
mh_p894___80304	mh_p894	mh_p894___80304	tet(Q)	p894
mh_p894___80304	spaS139	spaS139___76795	tet(Q)	p894
mh_p894___80304	spaS157	spaS157___11968	tet(Q)	p894
mh_p894___80304	spaS197	spaS197___103949	tet(36)	p894
mh_p894___2950	mh_p894	mh_p894___2950	vanT gene in vanG cluster	p894
mh_p894___2950	spaS95	spaS95___30050	vanT gene in vanG cluster	p894
mh_p894___2950	spaS139	spaS139___110284	vanT gene in vanN cluster	p894
mh_p894___54147	mh_p894	mh_p894___54147	vanY gene in vanG cluster	p894
mh_p894___54147	spaS95	spaS95___16264	vanY gene in vanG cluster	p894
mh_p894___54147	spaS139	spaS139___86680	vanY gene in vanA cluster	p894
mh_p894___54147	spaS197	spaS197___117055	vanY gene in vanG cluster	p894
mh_p894___167347	mh_p894	mh_p894___167347	EC-14	p894
mh_p894___167347	spaS95	spaS95___52331	EC-5	p894
mh_p894___167347	spaS139	spaS139___9133	EC-14	p894
mh_p97___158274	mh_p97	mh_p97___158274	vanY gene in vanG cluster	p97
mh_p97___158274	spaS35	spaS35___86475	vanY gene in vanM cluster	p97
mh_p97___31209	mh_p97	mh_p97___31209	vanY gene in vanB cluster	p97
mh_p97___31209	spaS29	spaS29___114842	vanY gene in vanF cluster	p97
mh_p97___31209	spaS251	spaS251___134743	vanY gene in vanB cluster	p97
mh_p97___122430	mh_p97	mh_p97___122430	vanY gene in vanG cluster	p97
mh_p97___122430	spaS25	spaS25___67587	vanY gene in vanG cluster	p97
mh_p97___122430	spaS29	spaS29___70248	vanY gene in vanG cluster	p97
mh_p97___122430	spaS35	spaS35___91383	vanY gene in vanB cluster	p97
mh_p97___122430	spaS43	spaS43___68147	vanY gene in vanG cluster	p97
mh_p97___122430	spaS250	spaS250___86368	vanY gene in vanG cluster	p97
mh_p97___122430	spaS253	spaS253___78255	vanY gene in vanG cluster	p97
mh_p97___201507	mh_p97	mh_p97___201507	vanY gene in vanB cluster	p97
mh_p97___201507	spaS29	spaS29___111342	vanY gene in vanB cluster	p97
mh_p97___201507	spaS35	spaS35___94912	vanY gene in vanB cluster	p97
mh_p97___201507	spaS250	spaS250___128254	vanY gene in vanB cluster	p97
mh_p97___201507	spaS251	spaS251___154246	vanY gene in vanA cluster	p97
mh_p97___201507	spaS252	spaS252___117301	vanY gene in vanB cluster	p97
mh_p97___201507	spaS253	spaS253___139731	vanY gene in vanB cluster	p97
spaS253___109227	spaS253	spaS253___109227	vanY gene in vanG cluster	p97
spaS253___109227	mh_p97	mh_p97___176642	vanY gene in vanF cluster	p97
spaS29___127119	spaS29	spaS29___127119	vanY gene in vanG cluster	p97
spaS29___127119	mh_p97	mh_p97___126659	vanY gene in vanM cluster	p97
mh_p97___212308	mh_p97	mh_p97___212308	vanW gene in vanG cluster	p97
mh_p97___212308	spaS252	spaS252___151641	vanW gene in vanB cluster	p97
spaS252___133087	spaS252	spaS252___133087	vanY gene in vanB cluster	p97
spaS252___133087	mh_p97	mh_p97___241456	vanY gene in vanB cluster	p97
spaS252___133087	spaS250	spaS250___135153	vanY gene in vanG cluster	p97
spaS252___133087	spaS251	spaS251___116514	vanY gene in vanB cluster	p97
